TIME;LC_INIT
776.7003;-0.0013124134
776.7207;-0.0010333329
776.7412;-0.00077751296
776.7616;-0.001296934
776.782;-0.00087780267
776.8025;-0.0006682597
776.8229;-0.0015778224
776.8433;-0.0006298811
776.8638;-0.0014032155
776.8842;-0.0012998086
776.9046;-0.0014172137
776.9251;-0.00094668154
776.9455;-0.0012103999
776.9659;-0.0010150084
776.9864;-0.0011934112
777.0068;-0.0013165907
777.0272;-0.001373486
777.0477;-0.0009808684
777.0681;-0.0008049961
777.0885;-0.0006039115
777.109;-0.000417873
777.1294;-6.909242e-05
777.1498;-0.0001348527
777.1703;1.1577941e-05
777.1907;0.00026707258
777.2111;0.00045408707
777.2316;0.0010626368
777.252;0.0010458374
777.2724;0.0010601062
777.2929;0.0015377954
777.3133;0.0015414099
777.3337;0.0015320929
777.3542;0.0025234646
777.3746;0.0028063676
777.395;0.0028490208
777.4155;0.0027810645
777.4359;0.003707616
777.4563;0.0032335774
777.4768;0.0037873103
777.4972;0.0043975683
777.5176;0.0044381064
777.5381;0.005423053
777.5585;0.0061688074
777.5789;0.0060665295
777.5994;0.0066807726
777.6198;0.006081241
777.6402;0.006383826
777.6607;0.0063918326
777.6811;0.0065573757
777.7015;0.0066004354
777.722;0.00670799
777.7424;0.007210729
777.7628;0.006608107
777.7833;0.0064624804
777.8037;0.0072393026
777.8241;0.006943865
777.8446;0.0071829315
777.865;
777.8854;0.005318993
777.9059;-0.004192394
777.9263;-0.046668034
777.9467;-0.07516266
777.9672;-0.08229717
777.9876;-0.08079968
778.008;-0.05891917
778.0285;-0.014153114
778.0489;0.0041342974
778.0693;0.003799903
778.0898;0.0030212821
778.1102;0.0024194734
778.1306;0.0021537216
778.1511;0.0019287167
778.1715;0.0018391266
778.1919;0.00081171613
778.2124;0.0007052093
778.2328;0.00010144872
778.2532;-0.00026222467
778.2737;-0.00042956657
778.2941;-0.0006932849
778.3145;-0.0007757993
778.335;-0.0011911987
778.3554;-0.0013967659
778.3758;-0.0014712285
778.3963;-0.0025272672
778.4167;-0.0023435873
778.4371;-0.0023392409
778.4576;-0.0034132535
778.478;-0.004015957
778.4984;-0.00391621
778.5189;-0.0042584934
778.5393;-0.0040953085
778.5597;-0.004522745
778.5802;-0.0046516177
778.6006;-0.0045427615
778.621;-0.0046397527
778.6415;-0.0047494313
778.6619;-0.0053855614
778.6823;-0.0054430263
778.7028;-0.005911697
778.7232;-0.0054623107
778.7436;-0.006453448
778.7641;-0.006145658
778.7845;-0.0061849044
778.805;-0.0068317703
778.8254;-0.0068641035
778.8458;-0.006694982
778.8663;-0.006901525
778.8867;-0.0065690917
778.9071;-0.0068654236
778.9276;-0.0068905186
778.948;-0.006363218
778.9684;-0.0061448915
778.9889;-0.006595751
779.0093;-0.006337166
779.0297;-0.0060399487
779.0502;-0.006049916
779.0706;-0.005421278
779.091;-0.005758031
779.1115;-0.004999752
779.1319;-0.0055011176
779.1523;-0.0051960116
779.1728;-0.0053498526
779.1932;-0.004780992
779.2136;-0.004587959
779.2341;-0.0049329265
779.2545;-0.00475128
779.2749;-0.004468214
779.2954;-0.0043783896
779.3158;-0.0038166859
779.3362;-0.004133757
779.3567;-0.0037785515
779.3771;-0.003405453
779.3975;-0.0030979882
779.418;-0.0029165044
779.4384;-0.0021766874
779.4588;-0.0025898095
779.4793;-0.0029135498
779.4997;-0.0031000855
779.5201;-0.0050470983
779.5406;-0.008683261
779.561;-0.010415806
779.5814;-0.010342004
779.6019;-0.0059778616
779.6223;-0.0033393062
779.6427;-0.0030463997
779.6632;-0.0031198864
779.6836;-0.003483397
779.704;-0.0032492923
779.7245;-0.0036520043
779.7449;-0.0025675092
779.7653;-0.0038001162
779.7858;-0.0038110598
779.8062;-0.0039321245
779.8266;-0.0042308965
779.8471;-0.003387058
779.8675;-0.0035731872
779.8879;-0.0036513098
779.9084;-0.003891361
779.9288;-0.0036912523
779.9492;-0.003874047
779.9697;-0.003561133
779.9901;-0.003990033
780.0105;-0.0031038218
780.031;-0.003017413
780.0514;-0.003600597
780.0718;-0.003047108
780.0923;-0.0031178293
780.1127;-0.0026478665
780.1331;-0.0023887933
780.1536;-0.0026839052
780.174;-0.0018526729
780.1944;-0.0016533775
780.2149;-0.002043646
780.2353;-0.0016006848
780.2557;-0.00063834805
780.2762;-0.00011592716
780.2966;-0.00016452673
780.317;0.0005230761
780.3375;0.00079353555
780.3579;0.0010051118
780.3783;0.0014333521
780.3988;0.0013780021
780.4192;0.0019300273
780.4396;0.0019157492
780.4601;0.0026615844
780.4805;0.0029243175
780.5009;0.003139147
780.5214;0.0032330384
780.5418;0.0037424462
780.5622;0.0038488624
780.5827;0.004074509
780.6031;0.0045499206
780.6235;0.004728314
780.644;0.0050194315
780.6644;0.005247274
780.6848;0.0059097456
780.7053;0.005268736
780.7257;0.0057394304
780.7461;0.0055872975
780.7666;0.0050074477
780.787;0.005244806
780.8074;0.0047170077
780.8279;0.0045776437
780.8483;
780.8687;0.004450027
780.8892;
780.9096;0.004003351
780.93;0.0034786437
780.9505;0.0029710156
780.9709;0.0026365397
780.9913;0.0025507722
781.0118;0.0027500677
781.0322;0.0018177324
781.0526;0.001507981
781.0731;0.0013065618
781.0935;0.00074509287
781.1139;-1.8888519e-05
781.1344;-1.2346104e-05
781.1548;-0.0005616154
781.1752;-0.0013234821
781.1957;-0.002343817
781.2161;-0.0013867666
781.2366;-0.0020390814
781.257;-0.0026027462
781.2774;-0.0026923362
781.2979;8.8710105e-05
781.3183;-0.0019071823
781.3387;-0.003211848
781.3592;-0.003471825
781.3796;-0.0037884081
781.4;-0.003932408
781.4205;-0.0048142374
781.4409;-0.0044729393
781.4613;-0.005449518
781.4818;-0.0053239893
781.5022;-0.005264257
781.5226;-0.0056144297
781.5431;-0.0059856665
781.5635;-0.0057761236
781.5839;-0.006197623
781.6044;-0.005897559
781.6248;-0.0060817366
781.6452;-0.0063421205
781.6657;-0.0057542287
781.6861;-0.0061978498
781.7065;-0.006647001
781.727;-0.006215101
781.7474;-0.0063895187
781.7678;-0.006370614
781.7883;-0.0064239306
781.8087;-0.006667642
781.8291;-0.006240784
781.8496;-0.00643773
781.87;-0.0057842047
781.8904;-0.0062175784
781.9109;-0.005898158
781.9313;-0.0057916604
781.9517;-0.0057163127
781.9722;-0.0049956897
781.9926;-0.0052355784
782.013;-0.0047786282
782.0335;-0.0041429955
782.0539;-0.0046419213
782.0743;-0.0038860824
782.0948;-0.004050659
782.1152;-0.0038939808
782.1356;-0.0039148466
782.1561;-0.0034768467
782.1765;-0.0027046602
782.1969;-0.0022037106
782.2174;
782.2378;
782.2582;
782.2787;-0.0017162351
782.2991;-0.0017790674
782.3195;-0.00096076675
782.34;-0.0013722624
782.3604;-0.00093353045
782.3808;-0.00088624156
782.4013;-0.00097379833
782.4217;-0.00035898617
782.4421;-0.00061977666
782.4626;-0.0008346968
782.483;-0.00050990866
782.5034;-0.00013843694
782.5239;-0.0003314792
782.5443;-0.00029151002
782.5647;0.00011037926
782.5852;-0.00012300289
782.6056;3.627795e-05
782.626;-0.007813042
782.6465;-0.047494657
782.6669;-0.07768136
782.6873;-0.08356492
782.7078;-0.08006931
782.7282;-0.0654094
782.7486;-0.022700349
782.7691;-0.0008033328
782.7895;-0.00062079146
782.8099;-0.0008876004
782.8304;-0.00081940956
782.8508;-0.0005272349
782.8712;-0.0010388482
782.8917;-0.0006949475
782.9121;-0.00061171054
782.9325;-0.0007688861
782.953;-0.0004880164
782.9734;0.00022821472
782.9938;0.00094477116
783.0143;0.0005135123
783.0347;0.00058406166
783.0551;0.0012218903
783.0756;0.0017487031
783.096;0.0017245027
783.1164;0.0015918075
783.1369;0.0017087965
783.1573;0.0026783717
783.1777;0.0027964993
783.1982;0.0033944761
783.2186;0.003523502
783.239;0.0043735215
783.2595;0.0044316277
783.2799;0.0050005694
783.3003;0.0051931143
783.3208;0.0056917868
783.3412;0.005621391
783.3616;0.0063671446
783.3821;0.0071022445
783.4025;0.007641745
783.423;0.0077232737
783.4434;0.008065385
783.4638;0.008485086
783.4843;0.008723664
783.5047;0.009242262
783.5251;0.009276213
783.5456;0.009614827
783.566;0.009719942
783.5864;0.009809929
783.6069;0.010119346
783.6273;0.010160454
783.6477;0.010821055
783.6682;0.0110602025
783.6886;0.010476693
783.709;0.010646465
783.7295;0.010847713
783.7499;0.01035627
783.7703;0.009882718
783.7908;0.009911871
783.8112;
783.8316;0.008455235
783.8521;0.00915642
783.8725;0.008378856
783.8929;0.008122376
783.9134;0.007955197
783.9338;0.0072810855
783.9542;0.0068084295
783.9747;0.0066170953
783.9951;0.0063485783
784.0155;0.005384118
784.036;0.005334298
784.0564;0.005004458
784.0768;0.0047940114
784.0973;0.004472548
784.1177;0.0035682719
784.1381;0.003360997
784.1586;0.0030310755
784.179;0.0022979998
784.1994;0.0020937338
784.2199;0.0023061233
784.2403;-0.00029966535
784.2607;-0.0047664554
784.2812;-0.006202795
784.3016;-0.0066019283
784.322;-0.0031054188
784.3425;4.6575253e-05
784.3629;-0.00061590585
784.3833;-0.00043385255
784.4038;-0.0005938747
784.4242;-0.0007352722
784.4446;-0.001203943
784.4651;-0.00130679
784.4855;-0.0014945458
784.5059;-0.0016820576
784.5264;-0.0021409688
784.5468;-0.0018778292
784.5672;-0.0017740156
784.5877;-0.0018867035
784.6081;-0.0018852036
784.6285;-0.0016275943
784.649;-0.0018844809
784.6694;-0.0011560502
784.6898;-0.0015688472
784.7103;-0.0019345538
784.7307;-0.0018553021
784.7511;-0.0015754896
784.7716;-0.001794395
784.792;-0.00167399
784.8124;-0.0015468347
784.8329;-0.0013873912
784.8533;-0.0011944397
784.8737;-0.0013443768
784.8942;-0.0009882766
784.9146;-0.00049423997
784.935;-0.00079423166
784.9555;-0.0003805495
784.9759;0.00033316042
784.9963;-0.0006534222
785.0168;0.00038829303
785.0372;0.0008278383
785.0576;0.00018756036
785.0781;0.0009121685
785.0985;0.001015982
785.1189;0.0012068191
785.1394;0.0014588165
785.1598;0.001269922
785.1802;0.0012134335
785.2007;0.0015893783
785.2211;0.0019250647
785.2415;0.0023563143
785.262;0.0027542184
785.2824;0.002086776
785.3028;0.0024536934
785.3233;0.0024597477
785.3437;0.002885467
785.3641;0.002918523
785.3846;0.002980614
785.405;0.0030767012
785.4255;0.002875038
785.4459;0.0030882407
785.4663;0.0026566566
785.4868;0.0030904273
785.5072;0.0032541812
785.5276;0.0026353747
785.5481;0.0030140847
785.5685;0.002980694
785.5889;0.0026625656
785.6094;0.0028118428
785.6298;0.0025251892
785.6502;0.0026086702
785.6707;0.002534533
785.6911;0.0021777726
785.7115;0.0022724771
785.732;0.0018752143
785.7524;0.001555134
785.7728;0.0015179206
785.7933;0.0019151741
785.8137;0.0013079976
785.8341;0.0017009405
785.8546;0.0016999192
785.875;0.0019616764
785.8954;0.0023368893
785.9159;0.0021072484
785.9363;0.0021173693
785.9567;0.0021541666
785.9772;0.0022370783
785.9976;0.0025057483
786.018;0.0029618037
786.0385;0.0028371604
786.0589;0.0033172893
786.0793;0.0037150308
786.0998;0.0041012233
786.1202;0.004817129
786.1406;0.004320481
786.1611;0.0045317314
786.1815;0.0053810193
786.2019;0.005751515
786.2224;0.0057012886
786.2428;0.006718605
786.2632;0.0066301534
786.2837;0.006291855
786.3041;0.0070936456
786.3245;0.0070593604
786.345;0.006982702
786.3654;0.007689987
786.3858;0.007814946
786.4063;0.007332124
786.4267;
786.4471;0.008888126
786.4676;0.008993079
786.488;0.0093501555
786.5084;0.009602722
786.5289;0.00986578
786.5493;0.010097527
786.5697;0.009803065
786.5902;0.0098374225
786.6106;0.010255578
786.631;0.00984026
786.6515;0.0098036155
786.6719;0.009627897
786.6923;0.009506751
786.7128;0.009384221
786.7332;0.008953695
786.7536;0.008899809
786.7741;0.008797694
786.7945;
786.8149;0.007480133
786.8354;0.0075427117
786.8558;0.006868763
786.8762;0.0064065987
786.8967;0.0054274984
786.9171;0.0056616846
786.9375;0.0050467
786.958;0.0050717047
786.9784;0.004536099
786.9988;0.0035615533
787.0193;0.0044811103
787.0397;0.002978324
787.0601;0.0029325709
787.0806;0.002254393
787.101;0.0016688504
787.1214;0.00078043353
787.1419;0.0014163916
787.1623;0.00030813875
787.1827;0.00020447854
787.2032;-2.5325078e-05
787.2236;-0.0005968789
787.2441;-0.00071094936
787.2645;-0.0008167242
787.2849;-0.0014347176
787.3054;
787.3258;-0.0016150364
787.3462;-0.007704367
787.3667;-0.044598058
787.3871;-0.07846041
787.4075;-0.08689831
787.428;-0.08325923
787.4484;-0.07145735
787.4688;-0.02975997
787.4893;-0.0041170395
787.5097;-0.0029236432
787.5301;-0.002946705
787.5506;-0.00215687
787.571;-0.001189816
787.5914;-0.0016685718
787.6119;-0.002013702
787.6323;-0.0027579202
787.6527;-0.0027059952
787.6732;-0.0021873969
787.6936;-0.0024272043
787.714;-0.0021576395
787.7345;-0.002326364
787.7549;-0.0023288492
787.7753;-0.0024574779
787.7958;-0.00208503
787.8162;-0.0017162423
787.8366;-0.0015937227
787.8571;-0.0014938131
787.8775;-0.0013596633
787.8979;-0.0015186282
787.9184;-0.0012277549
787.9388;-0.0009389148
787.9592;-0.00094310794
787.9797;-0.00038872423
788.0001;-0.00059681264
788.0205;-0.0002705606
788.041;1.2179741e-05
788.0614;-0.00015133963
788.0818;2.5345904e-05
788.1023;-5.9527007e-05
788.1227;0.00047712668
788.1431;0.0006569841
788.1636;0.0004966366
788.184;0.00076229754
788.2044;0.0010953001
788.2249;0.00081116776
788.2453;0.0012677924
788.2657;0.0016071387
788.2862;0.0011653882
788.3066;0.0019638443
788.327;0.0016806066
788.3475;0.0015287175
788.3679;0.0017337872
788.3883;0.0018710276
788.4088;0.0015809581
788.4292;0.0017735844
788.4496;0.0016525196
788.4701;0.0015595136
788.4905;0.0019652254
788.5109;0.0011174737
788.5314;0.00088612485
788.5518;0.0010892428
788.5722;0.0009598008
788.5927;0.00063939515
788.6131;0.0009401908
788.6335;0.00019646066
788.654;0.00019893657
788.6744;0.0003660251
788.6948;-0.0005136081
788.7153;-0.00039792032
788.7357;-0.00043903748
788.7561;0.0009109198
788.7766;-0.00017187661
788.797;-0.00010116454
788.8174;-0.00078389695
788.8379;-0.00034183043
788.8583;-0.0001999543
788.8787;-0.00021122323
788.8992;0.00081268064
788.9196;0.0003102577
788.9401;0.00055648066
788.9605;0.00048169272
788.9809;-0.0048443526
789.0014;-0.006146497
789.0218;-0.0060040513
789.0422;-0.00257895
789.0627;0.002142232
789.0831;
789.1035;0.0025396028
789.124;0.0028562578
789.1444;0.003165756
789.1648;0.0032206897
789.1853;0.0039134165
789.2057;0.003729239
789.2261;0.0038674555
789.2466;0.0044521755
789.267;0.0044670133
789.2874;0.00523188
789.3079;0.005789924
789.3283;0.005333127
789.3487;0.00584221
789.3692;0.006095183
789.3896;0.006845248
789.41;0.0067906296
789.4305;0.006886473
789.4509;0.0070692585
789.4713;0.0076138824
789.4918;0.007856282
789.5122;0.007792881
789.5326;0.0077632316
789.5531;0.008298014
789.5735;0.007655134
789.5939;0.0073473346
789.6144;0.007234728
789.6348;0.0074510216
789.6552;0.0072849807
789.6757;0.0068789343
789.6961;0.006370249
789.7165;0.0061724894
789.737;0.0060661454
789.7574;0.0051299063
789.7778;
789.7983;0.0045547285
789.8187;0.0049962257
789.8391;0.0038212007
789.8596;0.0036409274
789.88;0.0030833625
789.9004;0.0024588625
789.9209;0.0018477822
789.9413;0.0009530216
789.9617;0.0007616059
789.9822;0.00018086181
790.0026;-0.00019810168
790.023;-0.0006109799
790.0435;-0.0015622652
790.0639;-0.0016851194
790.0843;-0.0015961893
790.1048;-0.0026815883
790.1252;-0.0028433183
790.1456;-0.0035688304
790.1661;-0.0036728974
790.1865;-0.002781074
790.2069;-0.004194153
790.2274;-0.004766276
790.2478;-0.0046323705
790.2682;-0.0055360775
790.2887;-0.0054294174
790.3091;-0.0052992525
790.3295;-0.005907893
790.35;-0.0061893417
790.3704;-0.0059684934
790.3908;-0.006084353
790.4113;-0.0059055532
790.4317;-0.0061995266
790.4521;-0.006433722
790.4726;-0.0063386923
790.493;-0.005884182
790.5134;-0.0065173027
790.5339;-0.0062555457
790.5543;-0.0060429936
790.5748;-0.0062430305
790.5952;-0.0064067123
790.6156;-0.006079159
790.6361;-0.0061351596
790.6565;-0.005614528
790.6769;-0.0054396316
790.6974;-0.0057192096
790.7178;-0.0049948455
790.7382;-0.0055046696
790.7587;-0.0052318512
790.7791;-0.0050557354
790.7995;-0.004626031
790.82;-0.004112963
790.8404;-0.004095929
790.8608;-0.0037043686
790.8813;-0.0037609385
790.9017;-0.0023019987
790.9221;-0.001828376
790.9426;-0.002340152
790.963;-0.0020050348
790.9834;-0.0022429714
791.0039;-0.0021224038
791.0243;-0.0013582691
791.0447;-0.0020405948
791.0652;-0.001164875
791.0856;-0.0011536154
791.106;-0.0010799754
791.1265;-0.00088157464
791.1469;-0.00033182677
791.1673;-8.18626e-05
791.1878;2.9189332e-05
791.2082;0.0002001004
791.2286;0.0002917957
791.2491;0.00041886972
791.2695;0.0004301293
791.2899;0.001083004
791.3104;0.0010604302
791.3308;0.0011698556
791.3512;0.0014064002
791.3717;0.00087852083
791.3921;0.00072142656
791.4125;0.0016709132
791.433;0.0005716067
791.4534;0.0010333551
791.4738;0.00024204672
791.4943;0.00041848826
791.5147;0.00045325232
791.5351;0.00030632433
791.5556;0.0002259246
791.576;-9.000787e-05
791.5964;5.430818e-05
791.6169;-2.7799495e-05
791.6373;-0.00012592925
791.6577;-0.00016452519
791.6782;-0.00085441465
791.6986;-0.00017559547
791.719;-0.00027624646
791.7395;-0.00023944916
791.7599;7.663661e-05
791.7803;0.00025738866
791.8008;-2.9671532e-05
791.8212;0.00046460904
791.8416;0.00015502036
791.8621;0.00044044456
791.8825;
791.9029;0.0006888995
791.9234;
791.9438;0.0016882776
791.9642;0.0019114028
791.9847;0.0020836152
792.0051;0.0023255276
792.0255;0.0026187594
792.046;0.003228041
792.0664;0.00019494277
792.0868;-0.036297303
792.1073;-0.07460151
792.1277;-0.08022921
792.1482;-0.078360446
792.1686;-0.06516293
792.189;-0.025134124
792.2095;0.0041690776
792.2299;0.006077449
792.2503;0.0062590144
792.2708;0.0067110844
792.2912;0.0068540177
792.3116;0.007376764
792.3321;0.0074493466
792.3525;0.008598337
792.3729;0.008484592
792.3934;0.00912486
792.4138;0.008874887
792.4342;0.0089869145
792.4547;0.009797001
792.4751;0.010212473
792.4955;0.009596187
792.516;0.010095022
792.5364;0.0101099415
792.5568;0.009237709
792.5773;0.010203543
792.5977;0.009681845
792.6181;0.009644713
792.6386;0.009585215
792.659;0.009313689
792.6794;0.00862201
792.6999;0.0090652965
792.7203;0.008440797
792.7407;0.007761562
792.7612;
792.7816;0.0070741484
792.802;0.0067208037
792.8225;0.006176577
792.8429;0.0056527643
792.8633;0.005301534
792.8838;0.005175671
792.9042;0.004091573
792.9246;0.0035549914
792.9451;0.003212708
792.9655;0.0029132043
792.9859;0.0021441802
793.0064;0.00162419
793.0268;0.0012010641
793.0472;0.0009804508
793.0677;-0.00013251916
793.0881;-0.00045178615
793.1085;-0.000583668
793.129;-0.0013648102
793.1494;-0.0012467637
793.1698;-0.0011109061
793.1903;0.00063805794
793.2107;-0.0024962968
793.2311;-0.0019573658
793.2516;-0.0025993518
793.272;-0.00326411
793.2924;-0.0036962638
793.3129;-0.0036208343
793.3333;-0.0038382758
793.3537;-0.0035391068
793.3742;-0.0038844808
793.3946;-0.0036253263
793.415;-0.004008519
793.4355;-0.00396245
793.4559;-0.003327712
793.4763;-0.0039265114
793.4968;
793.5172;-0.0031907249
793.5376;-0.0031846706
793.5581;-0.0030366133
793.5785;-0.0044684797
793.599;-0.002697231
793.6194;-0.0030540726
793.6398;-0.0032217398
793.6603;-0.00338469
793.6807;-0.0030880421
793.7011;-0.007823059
793.7216;-0.010083032
793.742;-0.009821437
793.7624;-0.006265069
793.7829;-0.0020312995
793.8033;-0.0020042618
793.8237;-0.0016143281
793.8442;-0.001445369
793.8646;-0.0007180769
793.885;-0.0006620043
793.9055;0.00017923163
793.9259;-0.00023738781
793.9463;0.00036595677
793.9668;0.0004062513
793.9872;0.00015473248
794.0076;0.00018957787
794.0281;0.00090084784
794.0485;0.00032945673
794.0689;0.0010201501
794.0894;0.0015304527
794.1098;0.001515524
794.1302;0.0017663015
794.1507;0.002272619
794.1711;0.0025133116
794.1915;0.002518146
794.212;0.0027985277
794.2324;0.0025954817
794.2528;0.0024598588
794.2733;0.0027942439
794.2937;0.0030189143
794.3141;0.0032462685
794.3346;0.0026889476
794.355;0.0025286814
794.3754;0.0028922642
794.3959;0.0025750303
794.4163;0.0027096681
794.4367;0.002083867
794.4572;0.002463309
794.4776;0.002261239
794.498;0.0019486413
794.5185;0.001812449
794.5389;0.0018565659
794.5593;0.0015826813
794.5798;0.001608743
794.6002;0.001132427
794.6206;0.0015756321
794.6411;0.0013515217
794.6615;0.0014909579
794.6819;0.0014384545
794.7024;0.0011152836
794.7228;0.0010282961
794.7432;0.0013000568
794.7637;0.0013258746
794.7841;0.0010258829
794.8045;0.0017685463
794.825;0.0014291094
794.8454;0.001777402
794.8658;0.0020948704
794.8863;0.0024233183
794.9067;0.0031299526
794.9271;0.0031669938
794.9476;0.0035714044
794.968;0.0034042252
794.9884;0.0035668404
795.0089;0.004042903
795.0293;0.0041377703
795.0498;0.0046272525
795.0702;0.005164719
795.0906;0.005246899
795.1111;0.005526467
795.1315;0.0056368685
795.1519;0.006291858
795.1724;0.00660648
795.1928;0.0062802997
795.2132;0.0069356957
795.2337;0.006919954
795.2541;0.0070338524
795.2745;0.007560177
795.295;0.007595917
795.3154;0.007779353
795.3358;0.007972711
795.3563;0.008458289
795.3767;0.008598458
795.3971;0.0084438035
795.4176;0.008535824
795.438;0.008667046
795.4584;0.008581278
795.4789;0.008299179
795.4993;0.008347281
795.5197;0.007798419
795.5402;0.007967378
795.5606;0.00810958
795.581;0.007467919
795.6015;0.007227868
795.6219;0.006583442
795.6423;0.006460669
795.6628;0.00621037
795.6832;0.0058466154
795.7036;0.004723235
795.7241;0.00462112
795.7445;
795.7649;0.0032510196
795.7854;0.0027764929
795.8058;0.0023667053
795.8262;0.001524972
795.8467;0.0016852288
795.8671;0.0013257846
795.8875;0.00023810836
795.908;-0.00044633195
795.9284;-0.0011175968
795.9488;-0.0013408939
795.9693;-0.0016484493
795.9897;-0.0030334694
796.0101;-0.00316039
796.0306;-0.0036112496
796.051;-0.004117983
796.0714;-0.004674003
796.0919;-0.004969359
796.1123;-0.0052560936
796.1327;-0.005760875
796.1532;-0.0060633067
796.1736;-0.006973439
796.194;-0.0069321683
796.2145;-0.0071584745
796.2349;-0.007910419
796.2553;-0.008101022
796.2758;-0.00794654
796.2962;-0.008364541
796.3166;-0.008661279
796.3371;-0.008750545
796.3575;-0.008763847
796.378;-0.008708994
796.3984;-0.008747834
796.4188;-0.008955922
796.4393;-0.008354123
796.4597;-0.007903842
796.4801;-0.008477348
796.5006;-0.007963629
796.521;-0.0076508783
796.5414;-0.0072425636
796.5619;-0.00797751
796.5823;-0.007877275
796.6027;-0.008337813
796.6232;-0.007505117
796.6436;-0.007889936
796.664;-0.0076389145